,id_x,url,text,rating_x,time_created,user,index,id_y,alias,name,image_url,is_closed,review_count,categories,rating_y,coordinates,transactions,price,location,phone,display_phone,distance
315,ZPCAgIkoSJg5TarhpM0doA,https://www.yelp.com/biz/kfc-pasadena-4,Slowest fast food place I have ever been to in my life. 5 minute wait turned into a 20 minute wait for 5 wings. Wtf,1,2020-03-01 17:39:03,"{'id': 'OVkZWBDXEDPOVD0bEwuXSQ', 'profile_url': 'https://www.yelp.com/user_details?userid=OVkZWBDXEDPOVD0bEwuXSQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/xpWz4ZEm8epnAXmmqToN0A/o.jpg', 'name': 'Shaylen Y.'}",32,yAMhTh0dCz129scWvN5Wig,kfc-pasadena-4,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/R_aPGfk77G5Igz0PRSdM5A/o.jpg,False,7,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,"{'latitude': 29.6639376543562, 'longitude': -95.1333494478017}","['delivery', 'pickup']",$,"{'address1': '6839 Spencer Hwy', 'address2': '', 'address3': '', 'city': 'Pasadena', 'zip_code': '77505', 'country': 'US', 'state': 'TX', 'display_address': ['6839 Spencer Hwy', 'Pasadena, TX 77505']}",+12814873412,(281) 487-3412,24501.401396072837
316,Ww4Aj2d7EoQ0L3cqSyyH2w,https://www.yelp.com/biz/kfc-houston-77,I give it a one because if was to work here I would see why a man's body was lying outside.. I felt bad for that person.,1,2018-05-07 10:45:32,"{'id': '6dy_vdVB7JlwMWAw6ktyxw', 'profile_url': 'https://www.yelp.com/user_details?userid=6dy_vdVB7JlwMWAw6ktyxw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/be7xdjT8_7Q_gwtxva2hgw/o.jpg', 'name': 'Paula Angel M.'}",33,J5rO8gINIDcSzyWlbH6Bog,kfc-houston-77,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/oe-vSrW2AaMTGKpnkIGiKA/o.jpg,True,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.0,"{'latitude': 29.9599714296633, 'longitude': -95.4766535270357}","['delivery', 'pickup']",$,"{'address1': '12076 Veterans Memorial Dr', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77067', 'country': 'US', 'state': 'TX', 'display_address': ['12076 Veterans Memorial Dr', 'Houston, TX 77067']}",+13462503113,(346) 250-3113,24621.557164777732
317,wj8EC5zxc3BUdFm2NBnujg,https://www.yelp.com/biz/kfc-houston-77,This place is simply horrible and should close permanently. They are a disgrace to the chain.,1,2019-07-28 18:30:00,"{'id': '_tw5YWqNfX0B-MPOAv45YQ', 'profile_url': 'https://www.yelp.com/user_details?userid=_tw5YWqNfX0B-MPOAv45YQ', 'image_url': None, 'name': 'Dennis H.'}",33,J5rO8gINIDcSzyWlbH6Bog,kfc-houston-77,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/oe-vSrW2AaMTGKpnkIGiKA/o.jpg,True,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.0,"{'latitude': 29.9599714296633, 'longitude': -95.4766535270357}","['delivery', 'pickup']",$,"{'address1': '12076 Veterans Memorial Dr', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77067', 'country': 'US', 'state': 'TX', 'display_address': ['12076 Veterans Memorial Dr', 'Houston, TX 77067']}",+13462503113,(346) 250-3113,24621.557164777732
318,mn-84s1je56cxrEFk3BBbw,https://www.yelp.com/biz/kfc-houston-77,Literally no one should ever come here end it should be shut down or something the drive-through employee was so rude and disrespectful obviously the line...,1,2019-03-05 08:00:11,"{'id': 'Ut5aAD_dluJLdLxUhGsI9g', 'profile_url': 'https://www.yelp.com/user_details?userid=Ut5aAD_dluJLdLxUhGsI9g', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/LOzZ9s1qV7OJDFdy0n5Cmg/o.jpg', 'name': 'Bianca M.'}",33,J5rO8gINIDcSzyWlbH6Bog,kfc-houston-77,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/oe-vSrW2AaMTGKpnkIGiKA/o.jpg,True,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.0,"{'latitude': 29.9599714296633, 'longitude': -95.4766535270357}","['delivery', 'pickup']",$,"{'address1': '12076 Veterans Memorial Dr', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77067', 'country': 'US', 'state': 'TX', 'display_address': ['12076 Veterans Memorial Dr', 'Houston, TX 77067']}",+13462503113,(346) 250-3113,24621.557164777732
319,V4rdj4WxH7gjH1g6MPBk_w,https://www.yelp.com/biz/kfc-missouri-city,"We ordered doordash from this KFC tonight. My husband got one of those fill up boxes with a drumstick and a thigh and I swear, from the size, they could...",1,2019-10-22 18:30:26,"{'id': 'eTJK-IB-AOOBNzVw_oL68Q', 'profile_url': 'https://www.yelp.com/user_details?userid=eTJK-IB-AOOBNzVw_oL68Q', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/nKu_r25KLCs4mPr1q9B9Zw/o.jpg', 'name': 'Mackenzie J.'}",34,5eS48y20LpMa3IM9WnT7YA,kfc-missouri-city,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/YyvFOuW1MW9lX3aIS1io4g/o.jpg,False,9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 29.595279, 'longitude': -95.5271149397919}","['delivery', 'pickup']",$,"{'address1': '2210 Texas Pkwy', 'address2': '', 'address3': '', 'city': 'Missouri City', 'zip_code': '77489', 'country': 'US', 'state': 'TX', 'display_address': ['2210 Texas Pkwy', 'Missouri City, TX 77489']}",+12814039162,(281) 403-9162,24671.934141508333
320,bkOYI9YJdi8rorLFfSEmjg,https://www.yelp.com/biz/kfc-missouri-city,This kfc is trash i waited for about an hour when I had ordered online and it said my order was ready the staff is rude especially this black old lady I'm...,1,2020-05-01 16:48:55,"{'id': 'Xl--FmL74wempSnieU1MYg', 'profile_url': 'https://www.yelp.com/user_details?userid=Xl--FmL74wempSnieU1MYg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/YwqRqfLugphTFgzJnv5YQQ/o.jpg', 'name': 'Rosa R.'}",34,5eS48y20LpMa3IM9WnT7YA,kfc-missouri-city,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/YyvFOuW1MW9lX3aIS1io4g/o.jpg,False,9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 29.595279, 'longitude': -95.5271149397919}","['delivery', 'pickup']",$,"{'address1': '2210 Texas Pkwy', 'address2': '', 'address3': '', 'city': 'Missouri City', 'zip_code': '77489', 'country': 'US', 'state': 'TX', 'display_address': ['2210 Texas Pkwy', 'Missouri City, TX 77489']}",+12814039162,(281) 403-9162,24671.934141508333
321,N_RVqPnx59pdEoU9nVLk6g,https://www.yelp.com/biz/kfc-missouri-city,Don't visit this KFC location if you can help it.  It definitely is worth the extra time that it takes to visit another location.  The staff are extremely...,1,2018-05-09 10:55:46,"{'id': '3xOFWtCGuqoqYo1nNBrVJg', 'profile_url': 'https://www.yelp.com/user_details?userid=3xOFWtCGuqoqYo1nNBrVJg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/Lpq-OKi3BOI-ppd07St0Qg/o.jpg', 'name': 'Kenya J.'}",34,5eS48y20LpMa3IM9WnT7YA,kfc-missouri-city,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/YyvFOuW1MW9lX3aIS1io4g/o.jpg,False,9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 29.595279, 'longitude': -95.5271149397919}","['delivery', 'pickup']",$,"{'address1': '2210 Texas Pkwy', 'address2': '', 'address3': '', 'city': 'Missouri City', 'zip_code': '77489', 'country': 'US', 'state': 'TX', 'display_address': ['2210 Texas Pkwy', 'Missouri City, TX 77489']}",+12814039162,(281) 403-9162,24671.934141508333
322,blu2iF42Adj9qz_MJ1Oh6A,https://www.yelp.com/biz/kfc-stafford-5,"Disappointing. Very disappointing. 

We normally order Popeyes since its closer to us, but I wanted to change it up. Ordered the $30 (which came to about...",1,2020-06-01 14:50:40,"{'id': 'owp4SmsBVEgTOF5LDOekBg', 'profile_url': 'https://www.yelp.com/user_details?userid=owp4SmsBVEgTOF5LDOekBg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/tPlPsQxzEGPhRok51Lo8jg/o.jpg', 'name': 'Bryant B.'}",35,J6F9E2BZjjDrRa_Zl5htYw,kfc-stafford-5,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/uYigm3FUzDIivNYaTzXlhw/o.jpg,False,40,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 29.640111032941, 'longitude': -95.5815777106001}","['delivery', 'pickup']",$,"{'address1': '12570 Southwest Fwy', 'address2': None, 'address3': None, 'city': 'Stafford', 'zip_code': '77477', 'country': 'US', 'state': 'TX', 'display_address': ['12570 Southwest Fwy', 'Stafford, TX 77477']}",+12812773322,(281) 277-3322,25396.84915229669
323,sgsJp4CdYQ57NQnyaocjfA,https://www.yelp.com/biz/kfc-stafford-5,Do not go to this location if you're cautious about catching corona. Drive thru cashier doesn't fully cover nose with masks and no gloves. Cooks doesn't...,1,2020-07-12 18:46:55,"{'id': 'Ayh5ZnHjTEnEvQtAk4DsFQ', 'profile_url': 'https://www.yelp.com/user_details?userid=Ayh5ZnHjTEnEvQtAk4DsFQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/0stGTXiE099685NZi5hQjg/o.jpg', 'name': 'Elane L.'}",35,J6F9E2BZjjDrRa_Zl5htYw,kfc-stafford-5,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/uYigm3FUzDIivNYaTzXlhw/o.jpg,False,40,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 29.640111032941, 'longitude': -95.5815777106001}","['delivery', 'pickup']",$,"{'address1': '12570 Southwest Fwy', 'address2': None, 'address3': None, 'city': 'Stafford', 'zip_code': '77477', 'country': 'US', 'state': 'TX', 'display_address': ['12570 Southwest Fwy', 'Stafford, TX 77477']}",+12812773322,(281) 277-3322,25396.84915229669
324,H2bQ97GvkCg8fQDBjkdGsw,https://www.yelp.com/biz/kfc-humble-6,I was the only person in line and was asked to wait. Waiting is fine with me but it appeared there wasn't anything going on behind the counter. I can't say...,2,2018-05-29 12:34:03,"{'id': '4OnIuqycf1y8zaa-ZffFEw', 'profile_url': 'https://www.yelp.com/user_details?userid=4OnIuqycf1y8zaa-ZffFEw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/v0eLznSiY19Z4V8fY9KhPQ/o.jpg', 'name': 'Dee S.'}",36,limKDUROGAZdDQ-Huzg3xQ,kfc-humble-6,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/HT5ZurKQ92zlYZECHI1ieA/o.jpg,False,25,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 30.0055184754761, 'longitude': -95.2859752}","['delivery', 'pickup']",$,"{'address1': '9435 Fm 1960 Rd', 'address2': None, 'address3': None, 'city': 'Humble', 'zip_code': '77338', 'country': 'US', 'state': 'TX', 'display_address': ['9435 Fm 1960 Rd', 'Humble, TX 77338']}",+18328691973,(832) 869-1973,27891.29366579888
325,kFRHkq9xcfETeuJVqsUZLQ,https://www.yelp.com/biz/kfc-humble-6,"Stopped in to try the donut and chicken special. Was nothing to write home about, but it's KFC, so that's par for the course.
What was stranger than getting...",1,2020-03-01 14:55:00,"{'id': 'orweq_lC_ofamAoKhUJ83Q', 'profile_url': 'https://www.yelp.com/user_details?userid=orweq_lC_ofamAoKhUJ83Q', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/fCjaOI-bSLHdg5WxSyS8UQ/o.jpg', 'name': 'Abbi H.'}",36,limKDUROGAZdDQ-Huzg3xQ,kfc-humble-6,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/HT5ZurKQ92zlYZECHI1ieA/o.jpg,False,25,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 30.0055184754761, 'longitude': -95.2859752}","['delivery', 'pickup']",$,"{'address1': '9435 Fm 1960 Rd', 'address2': None, 'address3': None, 'city': 'Humble', 'zip_code': '77338', 'country': 'US', 'state': 'TX', 'display_address': ['9435 Fm 1960 Rd', 'Humble, TX 77338']}",+18328691973,(832) 869-1973,27891.29366579888
326,Kye15u5K1ULcsS6AP9-38g,https://www.yelp.com/biz/kfc-humble-6,"Wow another one.  I know it's hard, but mask are made to be worn over both mouth and nostril. This guy was breathing all over my food. When I called him out...",1,2020-07-28 17:28:45,"{'id': 'kZADCUKcqRR1NlvX_9MOBQ', 'profile_url': 'https://www.yelp.com/user_details?userid=kZADCUKcqRR1NlvX_9MOBQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/SKFgRLFQWvAT8jcNlYVfsQ/o.jpg', 'name': 'Kal E.'}",36,limKDUROGAZdDQ-Huzg3xQ,kfc-humble-6,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/HT5ZurKQ92zlYZECHI1ieA/o.jpg,False,25,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 30.0055184754761, 'longitude': -95.2859752}","['delivery', 'pickup']",$,"{'address1': '9435 Fm 1960 Rd', 'address2': None, 'address3': None, 'city': 'Humble', 'zip_code': '77338', 'country': 'US', 'state': 'TX', 'display_address': ['9435 Fm 1960 Rd', 'Humble, TX 77338']}",+18328691973,(832) 869-1973,27891.29366579888
327,zx3pD2M0d_0UJyehbb0AWQ,https://www.yelp.com/biz/kfc-los-angeles-66,"Worst experience ever! My fries came out cold and overly salty, so I asked the lady for some fresh ones that weren't so salty and she told me I ate one...no...",1,2020-05-05 15:32:33,"{'id': '303VhSbFGmSDjCBqpvlSWg', 'profile_url': 'https://www.yelp.com/user_details?userid=303VhSbFGmSDjCBqpvlSWg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/CLox99D_KleFMbN1VMAWcg/o.jpg', 'name': 'Lareesa E.'}",0,jwJymUz0yMi2rrJwJLMcFw,kfc-los-angeles-66,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/qa1_nDRqkv48xXPqBluq6w/o.jpg,False,28,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 34.0445971342461, 'longitude': -118.3289105}","['delivery', 'pickup']",$,"{'address1': '1601 Crenshaw Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['1601 Crenshaw Blvd', 'Los Angeles, CA 90019']}",+13237357702,(323) 735-7702,2012.788064982259
328,6LViCFtZalH3VsrazAFPKw,https://www.yelp.com/biz/kfc-los-angeles-66,This was my first time stopping by here. I went through the drive thru and the employee named Susanna was incredibly rude. She pretty much answered with...,1,2019-12-29 14:17:22,"{'id': 'HX4kuPtUKEpr3-m7NFjqWQ', 'profile_url': 'https://www.yelp.com/user_details?userid=HX4kuPtUKEpr3-m7NFjqWQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/xvQ7jUf5UdlJe-NNXc4ceQ/o.jpg', 'name': 'Cesar S.'}",0,jwJymUz0yMi2rrJwJLMcFw,kfc-los-angeles-66,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/qa1_nDRqkv48xXPqBluq6w/o.jpg,False,28,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 34.0445971342461, 'longitude': -118.3289105}","['delivery', 'pickup']",$,"{'address1': '1601 Crenshaw Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['1601 Crenshaw Blvd', 'Los Angeles, CA 90019']}",+13237357702,(323) 735-7702,2012.788064982259
329,p9Q2nLSI46PYPOcxDbdZAg,https://www.yelp.com/biz/kfc-los-angeles-53,"WOW..  the feeling of watching the food prep box and bag your dinner without bothering with gloves or any other item to keep customers safe..

Normally I...",1,2020-05-08 18:10:21,"{'id': 'QUEsNlLK90d6LzEKcLwpNQ', 'profile_url': 'https://www.yelp.com/user_details?userid=QUEsNlLK90d6LzEKcLwpNQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/zb14b275y_SQpN0TbU4Fsg/o.jpg', 'name': 'Bo L.'}",1,OLmeAWCKxNZhvpSBAhStug,kfc-los-angeles-53,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/EM0CN3Ri8aHhoCAYu1nLSA/o.jpg,False,77,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"{'latitude': 34.077435, 'longitude': -118.308927}","['delivery', 'pickup']",$,"{'address1': '340 N Western Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['340 N Western Ave', 'Los Angeles, CA 90004']}",+13234677421,(323) 467-7421,2103.201049387929
330,NFFsnw8AbTwna0WsBmWBrQ,https://www.yelp.com/biz/kfc-los-angeles-53,This location is completely mismanaged. The staff should be trained how to properly handle food and beverage. An employee touched my beverage with her bare...,1,2020-05-22 17:33:47,"{'id': '3pleVYZyBduRVdWUNRQyiQ', 'profile_url': 'https://www.yelp.com/user_details?userid=3pleVYZyBduRVdWUNRQyiQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/7WgL0pFgg2NtEwFP3_6mmg/o.jpg', 'name': 'Mrs. P.'}",1,OLmeAWCKxNZhvpSBAhStug,kfc-los-angeles-53,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/EM0CN3Ri8aHhoCAYu1nLSA/o.jpg,False,77,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"{'latitude': 34.077435, 'longitude': -118.308927}","['delivery', 'pickup']",$,"{'address1': '340 N Western Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['340 N Western Ave', 'Los Angeles, CA 90004']}",+13234677421,(323) 467-7421,2103.201049387929
331,hADiQK24PcL4hDfFzUmkng,https://www.yelp.com/biz/kfc-los-angeles-3,"The Worst Service ever, Cold Food 
And Seemed Like Everybodycwas So busy  in back Cleaning At 7:30pm instead of Greeting customers  and serving Hot Food. So...",1,2020-01-28 19:26:45,"{'id': '6fELvLgBTN06rFSMhfbNTQ', 'profile_url': 'https://www.yelp.com/user_details?userid=6fELvLgBTN06rFSMhfbNTQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/EUal5RrkyCpn7HPF3o-yGw/o.jpg', 'name': 'J Russell C.'}",2,-AZ2kWMlpmYhIW_kPFMmLQ,kfc-los-angeles-3,KFC,https://s3-media3.fl.yelpcdn.com/bphoto/9DKyc6_s6p5qgf5mnfZ9Dw/o.jpg,False,42,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,"{'latitude': 34.0522588011696, 'longitude': -118.343716151538}","['delivery', 'pickup']",$,"{'address1': '1244 S La Brea Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['1244 S La Brea Ave', 'Los Angeles, CA 90019']}",+13239368079,(323) 936-8079,2304.39599429373
332,X3m5Uf8W4cqX1uTrOosUcw,https://www.yelp.com/biz/kfc-los-angeles-3,I ordered the 2pc. Drum and Thigh fill up in addition to some secret recipe fries. Both the fried chicken and the fries were soggy and oily. I was very...,2,2020-05-12 15:10:03,"{'id': 'n4mvFVfJdbp-ne0Se9X5jQ', 'profile_url': 'https://www.yelp.com/user_details?userid=n4mvFVfJdbp-ne0Se9X5jQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/OmplwjCw96SPP_mdl7D1-Q/o.jpg', 'name': 'Sleeparach Q.'}",2,-AZ2kWMlpmYhIW_kPFMmLQ,kfc-los-angeles-3,KFC,https://s3-media3.fl.yelpcdn.com/bphoto/9DKyc6_s6p5qgf5mnfZ9Dw/o.jpg,False,42,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,"{'latitude': 34.0522588011696, 'longitude': -118.343716151538}","['delivery', 'pickup']",$,"{'address1': '1244 S La Brea Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['1244 S La Brea Ave', 'Los Angeles, CA 90019']}",+13239368079,(323) 936-8079,2304.39599429373
333,VsmF_4XHt0boni6nzgVy_w,https://www.yelp.com/biz/kfc-los-angeles-34,Staff are NOT wearing gloves. This is a health violation. Make sure you check first before accepting food.,1,2020-07-14 19:05:01,"{'id': '3QSduStgFOcxKLRDACt6zw', 'profile_url': 'https://www.yelp.com/user_details?userid=3QSduStgFOcxKLRDACt6zw', 'image_url': None, 'name': 'Mark Henry S.'}",3,CGHABdjlazFq-3Zd1YZYdg,kfc-los-angeles-34,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/KYaL7PG1h_7pp7cT6_fm-w/o.jpg,False,52,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,"{'latitude': 34.0529233335952, 'longitude': -118.295184}","['delivery', 'pickup']",$,"{'address1': '2801 W Olympic Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['2801 W Olympic Blvd', 'Los Angeles, CA 90006']}",+12133867222,(213) 386-7222,2598.5768066731916
334,6fIlenc-x6HXqU-KD4V0rg,https://www.yelp.com/biz/kfc-los-angeles-55,"The women working the window for costumer Appreciation monday (5:45pm) did not make us feel appreciated. The digital Instagram coupon reads ""Must SHOW this...",1,2020-06-22 18:13:22,"{'id': 'bwaQrN8y2kZSaBct24whuQ', 'profile_url': 'https://www.yelp.com/user_details?userid=bwaQrN8y2kZSaBct24whuQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/ZwiEJdRiJ1MunpnJQu1JIA/o.jpg', 'name': 'g m.'}",4,G9AbHqXngRhVJFhB_3QnMg,kfc-los-angeles-55,KFC,https://s3-media3.fl.yelpcdn.com/bphoto/bft_pA8V5zRFZdMFxUMAJA/o.jpg,False,59,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,"{'latitude': 34.0698671334341, 'longitude': -118.349662419603}","['delivery', 'pickup']",$,"{'address1': '5925 W 3rd St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['5925 W 3rd St', 'Los Angeles, CA 90036']}",+13239314861,(323) 931-4861,2762.94821305075
335,ZGZoTDL5TdsLWMDa5QtjbA,https://www.yelp.com/biz/kfc-los-angeles-29,I ordered popcorn chicken cashier was rude and when he got my order he took the frozen chicken placed the frying strainer on top of the TRASH  and puts the...,1,2020-05-25 08:40:08,"{'id': 'Vvvp-9oTV4SdVFWbe-z1Rw', 'profile_url': 'https://www.yelp.com/user_details?userid=Vvvp-9oTV4SdVFWbe-z1Rw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/oGEXFioEED83RncSO-ofAg/o.jpg', 'name': 'Gian J.'}",5,ZZZGTxRBDBVevXKGgj7cNQ,kfc-los-angeles-29,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/LU-OLDH7q96Lr5yR0eTkEg/o.jpg,False,76,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 34.0723445962132, 'longitude': -118.291401774886}","['delivery', 'pickup']",$,"{'address1': '126 Vermont Ave', 'address2': 'Ste 112', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['126 Vermont Ave', 'Ste 112', 'Los Angeles, CA 90004']}",+12134874503,(213) 487-4503,3009.2474036087597
336,sQIHN0kmQV6IYB3aCv2qRw,https://www.yelp.com/biz/kfc-los-angeles-29,Literally got my food and the biscuits were burnt and fries were dried up. Order from another location ... ew,1,2020-05-25 17:32:42,"{'id': 'lNXwS3t6dNx3HFotvT9RWw', 'profile_url': 'https://www.yelp.com/user_details?userid=lNXwS3t6dNx3HFotvT9RWw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/JCcoDN8Sqz6lrCgJJYLTvg/o.jpg', 'name': 'Demarcus J.'}",5,ZZZGTxRBDBVevXKGgj7cNQ,kfc-los-angeles-29,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/LU-OLDH7q96Lr5yR0eTkEg/o.jpg,False,76,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 34.0723445962132, 'longitude': -118.291401774886}","['delivery', 'pickup']",$,"{'address1': '126 Vermont Ave', 'address2': 'Ste 112', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['126 Vermont Ave', 'Ste 112', 'Los Angeles, CA 90004']}",+12134874503,(213) 487-4503,3009.2474036087597
